Année;Consommation (MW);Thermique (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Bioénergies (MW)
2021-08-11;4482;31;2796;23;810;235;171
2021-08-11;4513;33;2845;32;532;331;175
2021-08-11;4468;30;2895;48;274;349;171
2021-08-11;4355;29;2935;65;110;360;173
2021-08-11;4223;26;2966;94;25;354;172
2021-08-11;4244;26;2969;103;0;277;171
2021-08-11;4309;26;2971;132;0;276;165
2021-08-11;4350;26;2971;159;0;280;167
2021-08-11;4505;29;2975;174;0;408;169
2021-08-11;4320;29;2976;165;0;316;171
2021-08-12;4258;29;2980;173;0;139;169
2021-08-12;4126;30;2979;206;0;117;166
2021-08-12;3929;29;3014;233;0;123;166
2021-08-12;3988;29;3056;216;0;177;170
2021-08-12;3793;29;3086;213;0;168;171
2021-08-12;3803;29;3123;253;0;175;171
2021-08-12;3576;29;3146;220;0;91;173
2021-08-12;3403;30;3168;133;0;96;174
2021-08-12;3376;29;3188;116;0;92;173
2021-08-12;3323;30;3189;110;0;92;172
2021-08-12;3329;29;3190;96;0;91;173
2021-08-12;3387;29;3191;122;0;90;174
2021-08-12;3450;30;3190;102;0;92;172
2021-08-12;3566;30;3193;123;0;265;169
2021-08-12;3569;31;3194;210;0;274;166
2021-08-12;3684;32;3193;235;36;290;172
2021-08-12;3849;32;3194;212;128;300;167
2021-08-12;4053;32;3190;161;271;307;165
2021-08-12;4235;32;3142;109;498;303;167
2021-08-12;4352;32;3141;48;735;303;164
2021-08-12;4505;32;3134;24;939;207;170
2021-08-12;4553;31;3130;13;1161;197;170
2021-08-12;4563;31;3130;8;1338;184;171
2021-08-12;4647;31;3128;8;1451;107;171
2021-08-12;4735;31;3135;8;1477;127;168
2021-08-12;4840;31;3163;9;1349;208;169
2021-08-12;4948;31;3159;8;1364;281;166
2021-08-12;4759;31;3159;11;1493;273;169
2021-08-12;4781;31;3159;12;1465;104;166
2021-08-12;4813;31;3157;16;1355;104;162
2021-08-12;4721;34;3153;25;1423;105;166
2021-08-12;4635;31;3151;41;1362;102;162
2021-08-12;4572;33;3153;40;1267;121;166
2021-08-12;4549;31;3158;44;1196;272;161
2021-08-12;4451;31;3157;31;1137;288;161
2021-08-12;4412;31;3154;18;1033;197;163
2021-08-12;4439;31;3152;19;741;213;162
2021-08-12;4490;31;3152;29;620;282;161
2021-08-12;4562;32;3153;46;474;366;161
2021-08-12;4585;32;3154;53;331;386;163
2021-08-12;4514;31;3153;59;187;488;162
2021-08-12;4368;31;3154;92;72;494;163
2021-08-12;4269;31;3156;95;14;487;161
2021-08-12;4255;32;3155;73;0;467;162
2021-08-12;4291;32;3161;72;0;465;161
2021-08-12;4382;32;3159;66;0;331;162
2021-08-12;4559;32;3164;60;0;326;166
2021-08-12;4340;32;3164;70;0;193;168
2021-08-13;4273;32;3292;77;0;176;163
2021-08-13;4142;32;3386;89;0;186;163
2021-08-13;3923;32;3401;123;0;99;163
2021-08-13;4014;32;3406;138;0;103;163
2021-08-13;3806;32;3438;143;0;209;168
2021-08-13;3780;32;3529;125;0;268;164
2021-08-13;3568;32;3527;93;0;254;170
2021-08-13;3434;32;3533;77;0;188;168
2021-08-13;3387;32;3534;75;0;97;167
2021-08-13;3383;32;3538;75;0;93;165
2021-08-13;3378;32;3539;74;0;94;165
2021-08-13;3435;32;3538;69;0;96;166
2021-08-13;3513;32;3541;73;0;97;166
2021-08-13;3645;31;3544;64;0;102;164
2021-08-13;3669;30;3546;69;0;117;162
2021-08-13;3769;30;3548;72;19;158;162
2021-08-13;3896;30;3550;51;86;242;164
2021-08-13;4104;25;3552;41;195;246;167
2021-08-13;4259;25;3551;19;318;335;170
2021-08-13;4435;26;3551;15;451;334;172
2021-08-13;4576;26;3546;12;604;217;173
2021-08-13;4618;26;3543;12;789;103;172
2021-08-13;4626;27;3539;14;973;103;170
2021-08-13;4672;25;3534;13;1168;89;168
2021-08-13;4714;28;3532;13;1343;165;167
2021-08-13;4794;30;3787;12;1591;159;170
2021-08-13;4903;29;3791;11;1698;79;171
2021-08-13;4743;29;3782;11;1828;75;173
2021-08-13;4782;30;3780;10;1910;75;169
2021-08-13;4771;29;3776;10;1967;75;165
2021-08-13;4657;30;3773;11;1977;76;164
2021-08-13;4618;30;3774;11;1940;75;166
2021-08-13;4460;29;3774;11;1875;73;169
2021-08-13;4425;30;3775;11;1785;73;167
2021-08-13;4391;29;3772;12;1645;75;172
2021-08-13;4395;30;3772;12;1461;76;173
2021-08-13;4420;30;3772;15;1291;229;175
2021-08-13;4479;30;3776;18;1064;243;173
2021-08-13;4560;30;3773;21;788;287;174
2021-08-13;4593;29;3780;26;507;423;171
2021-08-13;4569;30;3779;27;263;424;171
2021-08-13;4510;30;3780;24;103;370;169
2021-08-13;4350;29;3776;31;20;364;173
2021-08-13;4436;29;3783;40;0;279;175
2021-08-13;4444;31;3787;60;0;276;172
2021-08-13;4548;29;3789;75;0;167;176
2021-08-13;4652;30;3798;94;0;171;171
2021-08-13;4448;29;3800;102;0;94;173
2021-08-14;4374;29;3801;114;0;95;171
2021-08-14;4241;30;3807;127;0;159;177
2021-08-14;3980;30;3808;126;0;71;178
2021-08-14;4031;29;3808;134;0;72;177
2021-08-14;3804;29;3809;170;0;75;175
2021-08-14;3774;29;3810;189;0;95;172
2021-08-14;3552;30;3809;207;0;155;174
2021-08-14;3403;30;3810;204;0;159;178
2021-08-14;3307;30;3814;191;0;229;179
2021-08-14;3240;30;3817;176;0;77;177
2021-08-14;3236;30;3818;167;0;73;178
2021-08-14;3279;30;3819;155;0;73;178
2021-08-14;3298;30;3821;169;0;72;176
2021-08-14;3364;30;3826;192;0;74;178
2021-08-14;3354;30;3828;206;0;75;180
2021-08-14;3392;30;3831;186;32;73;179
2021-08-14;3519;30;3840;157;135;73;180
2021-08-14;3720;29;3834;109;322;73;177
2021-08-14;3859;30;3831;70;581;157;177
2021-08-14;4040;28;3819;34;858;244;178
2021-08-14;4184;30;3810;16;1099;238;176
2021-08-14;4285;30;3801;12;1326;77;174
2021-08-14;4287;30;3800;10;1532;77;175
2021-08-14;4343;29;3795;9;1710;76;176
2021-08-14;4427;26;3791;10;1847;77;178
2021-08-14;4561;29;3783;11;1956;71;176
2021-08-14;4668;29;3786;13;2048;70;175
2021-08-14;4520;29;3784;17;2066;70;175
2021-08-14;4543;29;3780;18;2057;74;172
2021-08-14;4529;29;3777;18;2057;76;168
2021-08-14;4391;29;3775;17;2092;75;173
2021-08-14;4384;29;3783;15;2045;73;168
2021-08-14;4275;29;3797;15;1968;72;168
2021-08-14;4195;30;3815;12;1852;73;168
2021-08-14;4186;30;3836;12;1696;73;166
2021-08-14;4274;29;3850;11;1518;72;168
2021-08-14;4286;29;3866;15;1293;74;168
2021-08-14;4354;31;3888;25;1034;152;169
2021-08-14;4443;30;3908;45;755;68;170
2021-08-14;4497;31;3927;59;469;76;171
2021-08-14;4456;29;3946;73;230;75;171
2021-08-14;4366;29;3966;79;89;77;172
2021-08-14;4298;29;3991;103;15;156;172
2021-08-14;4301;31;4016;114;0;166;176
2021-08-14;4319;29;3961;131;0;164;174
2021-08-14;4369;29;3986;143;0;161;176
2021-08-14;4542;29;4004;144;0;200;176
2021-08-14;4359;30;4092;144;0;179;174
2021-08-15;4260;29;4115;137;0;147;170
2021-08-15;4128;30;4136;120;0;160;172
2021-08-15;3885;30;4156;122;0;71;170
2021-08-15;3944;30;4178;129;0;70;167
2021-08-15;3738;30;4199;126;0;65;162
2021-08-15;3725;30;4217;100;0;65;158
2021-08-15;3530;29;4244;94;0;63;160
2021-08-15;3356;30;4265;104;0;65;161
2021-08-15;3262;30;4290;95;0;67;163
2021-08-15;3217;30;4311;106;0;74;159
2021-08-15;3166;30;4324;101;0;76;154
2021-08-15;3179;30;4325;118;0;76;155
2021-08-15;3178;30;4330;140;0;74;156
2021-08-15;3247;30;4334;163;0;158;157
2021-08-15;3192;30;4338;198;0;151;154
2021-08-15;3207;30;4343;207;18;74;154
2021-08-15;3302;30;4348;229;80;73;154
2021-08-15;3492;30;4349;201;176;74;153
2021-08-15;3621;30;4353;182;296;73;157
2021-08-15;3755;30;4349;197;458;74;158
2021-08-15;3874;30;4348;211;632;74;162
2021-08-15;3980;30;4345;229;836;75;162
2021-08-15;4007;30;4344;243;1086;154;164
2021-08-15;4057;30;4342;264;1270;148;174
2021-08-15;4095;30;4339;253;1407;69;173
2021-08-15;4260;31;4332;282;1419;67;177
2021-08-15;4350;30;4331;285;1351;66;170
2021-08-15;4130;30;4320;312;1327;64;169
2021-08-15;4109;30;4324;314;1192;61;172
2021-08-15;4052;30;4320;309;1221;58;169
2021-08-15;3917;30;4318;324;1211;57;169
2021-08-15;3909;30;4321;392;1116;55;168
2021-08-15;3759;30;4317;438;1014;54;166
2021-08-15;3714;30;4314;473;893;53;170
2021-08-15;3697;30;4317;489;787;53;169
2021-08-15;3657;30;4316;447;694;51;172
2021-08-15;3773;30;4313;493;545;50;171
2021-08-15;3852;30;4316;492;453;50;168
2021-08-15;3962;30;4318;511;345;48;170
2021-08-15;4039;30;4324;486;263;47;174
2021-08-15;4096;30;4327;519;142;45;176
2021-08-15;4047;30;4329;493;55;66;177
2021-08-15;3925;30;4331;437;4;148;173
2021-08-15;4009;30;4331;412;0;150;176
2021-08-15;4040;30;4334;406;0;145;175
2021-08-15;4134;30;4416;405;0;45;172
2021-08-15;4265;30;4481;350;0;44;170
2021-08-15;4092;30;4580;355;0;45;175
2021-08-16;4047;30;4619;334;0;46;175
2021-08-16;3908;30;4620;282;0;47;173
2021-08-16;3690;30;4754;289;0;47;170
2021-08-16;3787;30;4796;286;0;45;173
2021-08-16;3615;30;4903;248;0;45;176
2021-08-16;3578;30;5100;194;0;46;173
2021-08-16;3376;30;5176;170;0;47;175
2021-08-16;3220;30;5192;132;0;47;168
2021-08-16;3166;28;5223;140;0;48;174
2021-08-16;3161;29;5269;145;0;54;175
2021-08-16;3179;28;5290;153;0;57;172
2021-08-16;3284;30;5298;216;0;57;170
2021-08-16;3404;30;5298;271;0;56;175
2021-08-16;3497;30;5298;229;0;58;168
2021-08-16;3543;30;5299;254;0;71;172
2021-08-16;3641;30;5302;223;15;95;173
2021-08-16;3795;30;5281;215;86;93;168
2021-08-16;4007;30;5281;204;201;174;173
2021-08-16;4161;30;5281;216;352;195;173
2021-08-16;4356;30;5308;222;522;189;171
2021-08-16;4462;30;5312;290;671;187;172
2021-08-16;4557;30;5316;258;821;76;172
2021-08-16;4572;30;5314;238;925;65;174
2021-08-16;4547;30;5319;222;1033;68;173
2021-08-16;4691;30;5316;218;1197;66;172
2021-08-16;4770;30;5328;231;1232;62;177
2021-08-16;4862;30;5346;207;1189;64;177
2021-08-16;4703;30;5369;205;1340;53;175
2021-08-16;4728;30;5385;200;1362;48;176
2021-08-16;4693;30;5405;186;1286;47;176
2021-08-16;4521;26;5426;212;1275;48;173
2021-08-16;4422;30;5440;236;1237;48;176
2021-08-16;4296;30;5454;256;1230;43;173
2021-08-16;4284;30;5480;292;1111;46;173
2021-08-16;4223;29;5495;273;914;45;169
2021-08-16;4148;30;5513;276;873;45;173
2021-08-16;4157;30;5530;278;721;57;170
2021-08-16;4196;30;5550;280;626;58;172
2021-08-16;4294;30;5563;274;486;71;176
2021-08-16;4370;30;5582;268;359;96;174
2021-08-16;4369;30;5597;245;192;97;171
2021-08-16;4270;30;5619;208;70;95;172
2021-08-16;4187;30;5635;205;8;94;171
2021-08-16;4257;30;5655;202;0;94;174
2021-08-16;4252;30;5666;222;0;95;179
2021-08-16;4344;30;5676;218;0;93;174
2021-08-16;4519;30;5682;227;0;173;174
2021-08-16;4302;30;5686;212;0;125;172
2021-08-17;4220;30;5687;187;0;121;174
2021-08-17;4058;30;5687;165;0;130;176
2021-08-17;3831;30;5692;155;0;47;177
2021-08-17;3936;30;5696;190;0;48;172
2021-08-17;3765;30;5703;197;0;49;175
2021-08-17;3726;29;5675;166;0;49;174
2021-08-17;3537;27;5680;169;0;49;177
2021-08-17;3411;26;5684;141;0;48;177
2021-08-17;3341;30;5704;128;0;52;173
2021-08-17;3306;30;5702;99;0;54;177
2021-08-17;3317;30;5703;82;0;56;172
2021-08-17;3397;30;5685;78;0;58;172
2021-08-17;3465;31;5698;75;0;58;177
2021-08-17;3682;30;5686;65;0;58;175
2021-08-17;3730;30;5710;53;0;58;176
2021-08-17;3790;30;5714;58;16;88;177
2021-08-17;3993;30;5712;60;93;106;174
2021-08-17;4209;30;5692;48;230;256;180
2021-08-17;4285;30;5694;39;396;253;176
2021-08-17;4405;30;5708;28;614;87;179
2021-08-17;4554;30;5709;33;866;85;178
2021-08-17;4685;30;5707;35;1062;57;172
2021-08-17;4651;30;5706;59;1211;55;171
2021-08-17;4699;30;5704;89;1246;56;168
2021-08-17;4784;30;5707;99;1332;76;175
2021-08-17;4790;30;5708;89;1335;133;176
2021-08-17;4904;30;5708;85;1272;133;174
2021-08-17;4728;30;5706;75;1280;135;172
2021-08-17;4706;31;5707;75;1317;49;174
2021-08-17;4747;31;5705;71;1290;47;174
2021-08-17;4523;30;5706;71;1385;50;173
2021-08-17;4581;29;5688;63;1310;52;172
2021-08-17;4362;29;5704;65;1196;53;171
2021-08-17;4311;29;5703;72;1112;53;174
2021-08-17;4313;30;5698;74;1047;52;177
2021-08-17;4253;31;5696;82;895;50;175
2021-08-17;4213;31;5696;84;730;48;173
2021-08-17;4346;30;5696;94;614;48;173
2021-08-17;4455;31;5695;104;476;64;177
2021-08-17;4557;30;5690;98;326;165;178
2021-08-17;4495;30;5697;96;162;168;177
2021-08-17;4423;30;5692;87;57;110;178
2021-08-17;4276;30;5691;73;3;110;180
2021-08-17;4316;30;5692;43;0;165;180
2021-08-17;4287;30;5694;40;0;244;180
2021-08-17;4303;29;5692;40;0;106;182
2021-08-17;4491;29;5691;39;0;184;180
2021-08-17;4304;27;5694;37;0;53;176
2021-08-18;4291;26;5690;36;0;55;178
2021-08-18;4172;26;5697;37;0;57;177
2021-08-18;3925;27;5687;44;0;52;178
2021-08-18;4027;30;5689;40;0;55;180
2021-08-18;3888;30;5693;41;0;56;181
2021-08-18;3832;30;5694;42;0;54;176
2021-08-18;3675;30;5699;43;0;52;185
2021-08-18;3507;30;5702;36;0;51;186
2021-08-18;3414;30;5702;28;0;51;182
2021-08-18;3378;30;5701;27;0;53;176
2021-08-18;3323;30;5701;26;0;52;180
2021-08-18;3448;30;5699;22;0;55;178
2021-08-18;3509;30;5697;15;0;57;174
2021-08-18;3694;30;5697;13;0;59;172
2021-08-18;3757;30;5697;11;0;61;166
2021-08-18;3893;30;5698;11;5;72;164
2021-08-18;3994;30;5672;11;43;158;174
2021-08-18;4223;30;5674;8;121;166;173
2021-08-18;4389;30;5674;9;224;163;176
2021-08-18;4491;30;5676;9;352;165;173
2021-08-18;4612;30;5681;8;495;89;174
2021-08-18;4679;29;5682;7;649;66;175
2021-08-18;4771;30;5680;7;827;61;176
2021-08-18;4776;30;5706;8;847;57;174
2021-08-18;4855;30;5705;7;903;57;173
2021-08-18;4917;30;5701;8;795;133;183
2021-08-18;5017;30;5699;10;856;160;188
2021-08-18;4859;30;5700;12;868;244;190
2021-08-18;4878;30;5697;10;798;48;187
2021-08-18;4898;30;5697;12;863;45;190
2021-08-18;4729;33;5695;10;826;46;187
2021-08-18;4655;32;5698;11;726;49;186
2021-08-18;4482;34;5695;14;703;50;186
2021-08-18;4419;34;5697;15;674;48;188
2021-08-18;4367;30;5697;13;566;47;188
2021-08-18;4373;30;5697;14;481;49;187
2021-08-18;4386;30;5695;15;410;198;180
2021-08-18;4486;30;5694;15;320;188;181
2021-08-18;4526;30;5694;19;232;284;178
2021-08-18;4638;30;5691;19;152;212;178
2021-08-18;4590;30;5692;18;79;214;177
2021-08-18;4419;30;5693;13;23;160;182
2021-08-18;4349;30;5695;15;0;160;185
2021-08-18;4434;31;5695;13;0;156;187
2021-08-18;4329;30;5695;11;0;154;186
2021-08-18;4428;30;5697;11;0;114;191
2021-08-18;4635;30;5698;12;0;258;188
2021-08-18;4378;30;5700;15;0;204;188
2021-08-19;4354;30;5699;14;0;132;183
2021-08-19;4251;30;5699;16;0;61;184
2021-08-19;3955;30;5701;23;0;48;184
2021-08-19;4094;30;5703;25;0;50;187
2021-08-19;3869;30;5705;20;0;49;186
2021-08-19;3887;29;5702;21;0;49;187
2021-08-19;3662;30;5700;24;0;48;187
2021-08-19;3554;30;5702;25;0;48;187
2021-08-19;3464;30;5702;23;0;53;188
2021-08-19;3424;30;5703;25;0;59;186
2021-08-19;3401;30;5708;23;0;58;187
2021-08-19;3451;30;5708;28;0;62;183
2021-08-19;3560;30;5708;29;0;63;185
2021-08-19;3664;30;5708;29;0;144;184
2021-08-19;3756;31;5707;30;0;143;185
2021-08-19;3863;32;5707;29;5;74;185
2021-08-19;4057;32;5705;30;40;95;180
2021-08-19;4194;32;5709;23;104;242;177
2021-08-19;4337;32;5709;19;184;237;177
2021-08-19;4467;32;5710;10;280;258;176
2021-08-19;4565;32;5713;12;384;244;178
2021-08-19;4715;32;5715;10;491;294;179
2021-08-19;4650;39;5713;9;608;287;182
2021-08-19;4749;39;5716;9;708;290;182
2021-08-19;4764;39;5713;10;797;287;181
2021-08-19;4857;39;5711;10;856;142;180
2021-08-19;4905;35;5712;11;889;140;183
2021-08-19;4773;35;5706;9;889;53;184
2021-08-19;4719;35;5704;8;951;51;177
2021-08-19;4752;36;5701;10;924;52;173
2021-08-19;4517;32;5701;9;889;54;174
2021-08-19;4533;32;5689;8;892;62;167
2021-08-19;4346;32;5692;9;869;61;168
2021-08-19;4281;32;5693;10;814;62;167
2021-08-19;4217;32;5693;9;768;61;170
2021-08-19;4284;30;5693;9;730;85;168
2021-08-19;4222;28;5696;10;650;169;170
2021-08-19;4327;29;5693;11;517;213;172
2021-08-19;4424;29;5701;13;375;294;170
2021-08-19;4473;29;5699;15;250;383;167
2021-08-19;4439;36;5695;21;127;386;159
2021-08-19;4388;37;5694;21;44;370;163
2021-08-19;4296;37;5696;20;2;367;158
2021-08-19;4362;37;5698;19;0;253;163
2021-08-19;4308;37;5698;20;0;252;166
2021-08-19;4362;37;5701;24;0;161;169
2021-08-19;4577;37;5704;31;0;207;170
2021-08-19;4387;34;5703;32;0;138;168
2021-08-20;4353;33;5702;29;0;136;168
2021-08-20;4199;37;5694;28;0;80;168
2021-08-20;4032;37;5699;31;0;58;168
2021-08-20;4101;37;5712;28;0;58;169
2021-08-20;3855;37;5714;25;0;60;171
2021-08-20;3887;36;5715;26;0;143;171
2021-08-20;3647;35;5713;17;0;136;171
2021-08-20;3548;35;5715;16;0;64;174
2021-08-20;3357;35;5715;16;0;65;169
2021-08-20;3336;35;5716;17;0;71;170
2021-08-20;3329;34;5721;18;0;72;169
2021-08-20;3398;35;5724;18;0;72;170
2021-08-20;3475;35;5725;22;0;74;168
2021-08-20;3599;34;5724;23;0;76;166
2021-08-20;3654;34;5725;21;0;83;164
2021-08-20;3743;34;5723;29;15;157;166
2021-08-20;3885;35;5726;41;100;234;161
2021-08-20;4086;34;5725;56;288;267;159
2021-08-20;4222;34;5722;66;562;264;157
2021-08-20;4388;34;5719;57;879;259;158
2021-08-20;4477;34;5709;31;1175;263;159
2021-08-20;4520;34;5701;31;1436;239;155
2021-08-20;4562;34;5697;40;1648;166;156
2021-08-20;4578;30;5695;49;1800;159;153
2021-08-20;4640;30;5692;55;1956;159;154
2021-08-20;4715;29;5687;38;2075;92;150
2021-08-20;4826;30;5688;28;2167;160;149
2021-08-20;4654;31;5686;32;2212;84;158
2021-08-20;4693;33;5684;27;2251;84;160
2021-08-20;4756;34;5682;28;2241;85;155
2021-08-20;4596;34;5677;39;2224;85;157
2021-08-20;4585;31;5678;27;2158;85;161
2021-08-20;4457;32;5672;23;2068;84;158
2021-08-20;4347;34;5669;19;1943;75;161
2021-08-20;4295;34;5669;14;1776;91;162
2021-08-20;4304;34;5668;12;1567;98;165
2021-08-20;4279;34;5650;12;1336;101;163
2021-08-20;4369;35;5306;13;1065;101;165
2021-08-20;4398;34;4673;12;769;271;163
2021-08-20;4444;34;4487;10;460;299;160
2021-08-20;4395;34;4479;12;206;397;161
2021-08-20;4419;34;4474;18;55;409;163
2021-08-20;4251;34;4443;26;2;402;163
2021-08-20;4448;32;4450;35;0;393;163
2021-08-20;4386;34;4403;50;0;371;164
2021-08-20;4462;34;4377;62;0;197;166
2021-08-20;4585;34;4171;71;0;190;166
2021-08-20;4430;34;4229;83;0;147;163
2021-08-21;4312;34;4231;79;0;147;166
2021-08-21;4240;34;4232;79;0;76;166
2021-08-21;3969;34;4234;74;0;64;162
2021-08-21;4059;34;4148;57;0;62;165
2021-08-21;3868;33;4145;46;0;143;163
2021-08-21;3827;33;4146;44;0;145;163
2021-08-21;3646;31;4152;44;0;63;162
2021-08-21;3505;32;4154;51;0;64;171
2021-08-21;3396;34;4154;59;0;66;166
2021-08-21;3294;34;4155;60;0;70;169
2021-08-21;3307;34;4155;68;0;67;166
2021-08-21;3240;34;4158;65;0;66;167
2021-08-21;3324;34;4153;59;0;65;169
2021-08-21;3343;33;4155;77;0;64;166
2021-08-21;3402;34;4159;104;0;65;170
2021-08-21;3441;34;4161;146;14;69;165
2021-08-21;3556;34;4160;163;94;66;168
2021-08-21;3720;34;4158;176;237;68;170
2021-08-21;3865;33;4152;142;463;145;170
2021-08-21;4012;32;4148;93;698;149;167
2021-08-21;4164;30;4151;67;908;151;169
2021-08-21;4201;29;4138;55;1102;69;169
2021-08-21;4253;30;4134;54;1270;64;169
2021-08-21;4268;30;4124;71;1378;61;171
2021-08-21;4402;30;4117;109;1489;60;171
2021-08-21;4479;30;4117;117;1626;53;167
2021-08-21;4606;30;4125;134;1773;53;167
2021-08-21;4408;30;4133;150;1767;54;168
2021-08-21;4349;30;4135;124;1875;55;170
2021-08-21;4367;29;4136;113;1865;55;176
2021-08-21;4201;29;4139;120;1777;54;178
2021-08-21;4195;29;4139;114;1725;68;176
2021-08-21;4014;30;4129;88;1652;79;176
2021-08-21;4017;30;4125;95;1548;79;174
2021-08-21;3924;29;4123;112;1371;78;178
2021-08-21;3927;30;4129;126;1198;77;176
2021-08-21;3990;30;4134;157;1024;77;173
2021-08-21;4093;26;4122;184;805;77;177
2021-08-21;4148;26;4100;175;565;102;176
2021-08-21;4202;25;4101;179;358;253;175
2021-08-21;4159;27;4117;166;173;293;177
2021-08-21;4064;29;4122;158;57;279;175
2021-08-21;4029;30;4124;158;0;296;174
2021-08-21;4144;29;4123;130;0;203;179
2021-08-21;4083;30;4124;129;0;199;179
2021-08-21;4142;30;4124;149;0;76;179
2021-08-21;4362;30;4124;129;0;96;177
2021-08-21;4127;30;4124;115;0;125;176
2021-08-22;4132;30;4137;107;0;123;176
2021-08-22;4051;30;4140;110;0;57;180
2021-08-22;3886;30;4141;118;0;50;176
2021-08-22;3920;30;4144;121;0;50;178
2021-08-22;3777;30;4145;139;0;49;177
2021-08-22;3640;30;4147;126;0;50;176
2021-08-22;3519;30;4147;118;0;51;179
2021-08-22;3357;30;4149;105;0;50;178
2021-08-22;3225;30;4142;93;0;52;178
2021-08-22;3124;30;4141;96;0;56;178
2021-08-22;3155;30;4141;103;0;49;176
2021-08-22;3115;30;4141;88;0;50;176
2021-08-22;3174;30;4142;76;0;50;177
2021-08-22;3205;30;4145;64;0;52;176
2021-08-22;3210;30;4145;59;0;51;175
2021-08-22;3155;30;4148;59;8;51;172
2021-08-22;3185;30;4149;58;68;52;171
2021-08-22;3420;30;4151;63;175;132;173
2021-08-22;3494;30;4151;53;316;136;173
2021-08-22;3693;31;4150;49;491;133;177
2021-08-22;3808;31;4151;30;685;52;177
2021-08-22;3896;30;4156;32;845;59;177
2021-08-22;3933;30;4152;27;1022;58;179
2021-08-22;4017;30;4149;48;1232;58;176
2021-08-22;4088;30;4153;63;1363;57;176
2021-08-22;4170;30;4154;66;1396;44;177
2021-08-22;4255;30;4154;90;1375;45;173
2021-08-22;4029;30;4153;103;1427;47;171
2021-08-22;4084;29;4160;113;1481;46;170
2021-08-22;3980;29;4158;120;1450;45;172
2021-08-22;3879;29;4156;124;1403;44;168
2021-08-22;3800;30;4156;129;1317;42;168
2021-08-22;3678;29;4153;131;1434;43;167
2021-08-22;3633;30;4150;149;1248;41;167
2021-08-22;3591;30;4159;137;1177;42;171
2021-08-22;3623;30;4160;131;1057;43;174
2021-08-22;3593;30;4160;128;981;41;170
2021-08-22;3739;27;4160;120;786;124;172
2021-08-22;3775;26;4146;116;565;126;172
2021-08-22;4005;30;4149;102;341;44;173
2021-08-22;4043;30;4154;99;165;44;176
2021-08-22;4005;30;4155;99;53;43;177
2021-08-22;3923;30;4160;106;1;43;176
2021-08-22;4050;30;4160;80;0;42;176
2021-08-22;3946;30;4160;93;0;44;176
2021-08-22;4055;30;4162;101;0;126;176
2021-08-22;4231;30;4165;130;0;134;178
2021-08-22;4103;29;4165;148;0;162;175
2021-08-23;3994;30;4165;188;0;117;173
2021-08-23;3911;30;4165;254;0;98;179
2021-08-23;3732;30;4166;246;0;50;177
2021-08-23;3759;30;4169;235;0;52;174
2021-08-23;3608;30;4170;246;0;54;176
2021-08-23;3627;30;4168;260;0;56;181
